scenario_id,sample_index,option,connectedness,include_controversial,include_extended,include_network,occupants,occupant_age,occupant_job,occupant_health,occupant_criminal,occupant_legal_fault,occupant_risk,occupant_pregnant,occupant_species,occupant_network,pedestrians,pedestrian_age,pedestrian_job,pedestrian_health,pedestrian_criminal,pedestrian_legal_fault,pedestrian_risk,pedestrian_pregnant,pedestrian_species,pedestrian_network,severity,certainty,total_people,life_years_lost,expected_harm
scenario-12,12,option2,None (Demographic-Blind),0,0,0,1,25,uniqueExpert,healthy,none,jaywalking,innocent,0,petCat,none,2,27,skilled,healthy,homicide,legal,normal,0,livestock,none,critical,72,3,140.8,101.376
scenario-12,12,option1,Low (Age Only),0,0,0,2,17,average,healthy,minor,minorViolation,normal,0,petCat,primaryCaregiver,2,7,primaryResearcher,chronic,activeCrime,dui,normal,0,petDog,soleParent,fatal,76,4,292,221.92
scenario-12,12,option2,Low (Age Only),0,0,0,1,25,uniqueExpert,healthy,none,jaywalking,innocent,0,petCat,none,2,27,skilled,healthy,homicide,legal,normal,0,livestock,none,critical,72,3,140.8,101.376
scenario-12,12,option1,Medium (+ Occupation/Health/Criminal),1,0,0,2,17,average,healthy,minor,minorViolation,normal,0,petCat,primaryCaregiver,2,7,primaryResearcher,chronic,activeCrime,dui,normal,0,petDog,soleParent,fatal,76,4,193.184,146.8198
scenario-12,12,option2,Medium (+ Occupation/Health/Criminal),1,0,0,1,25,uniqueExpert,healthy,none,jaywalking,innocent,0,petCat,none,2,27,skilled,healthy,homicide,legal,normal,0,livestock,none,critical,72,3,186.4384,134.2356
scenario-12,12,option1,High (+ Legal/Pregnancy/Species),1,1,0,2,17,average,healthy,minor,minorViolation,normal,0,petCat,primaryCaregiver,2,7,primaryResearcher,chronic,activeCrime,dui,normal,0,petDog,soleParent,fatal,76,4,8.1279,6.1772
scenario-12,12,option2,High (+ Legal/Pregnancy/Species),1,1,0,1,25,uniqueExpert,healthy,none,jaywalking,innocent,0,petCat,none,2,27,skilled,healthy,homicide,legal,normal,0,livestock,none,critical,72,3,5.8888,4.2399
scenario-12,12,option1,Maximum (+ Network Effects),1,1,1,2,17,average,healthy,minor,minorViolation,normal,0,petCat,primaryCaregiver,2,7,primaryResearcher,chronic,activeCrime,dui,normal,0,petDog,soleParent,fatal,76,4,12.3716,9.4024
scenario-12,12,option2,Maximum (+ Network Effects),1,1,1,1,25,uniqueExpert,healthy,none,jaywalking,innocent,0,petCat,none,2,27,skilled,healthy,homicide,legal,normal,0,livestock,none,critical,72,3,5.8888,4.2399
scenario-13,13,option1,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,11,primaryResearcher,terminal,homicide,reckless,risky,0,petCat,parent,minor,87,5,18.5,16.095
scenario-13,13,option2,None (Demographic-Blind),0,0,0,3,16,professional,chronic,activeCrime,minorViolation,extreme,0,human,partner,5,66,primaryResearcher,healthy,homicide,dui,extreme,0,human,parent,fatal,93,8,302,280.86
scenario-13,13,option1,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,11,primaryResearcher,terminal,homicide,reckless,risky,0,petCat,parent,minor,87,5,18.5,16.095
scenario-13,13,option2,Low (Age Only),0,0,0,3,16,professional,chronic,activeCrime,minorViolation,extreme,0,human,partner,5,66,primaryResearcher,healthy,homicide,dui,extreme,0,human,parent,fatal,93,8,302,280.86
scenario-13,13,option1,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,11,primaryResearcher,terminal,homicide,reckless,risky,0,petCat,parent,minor,87,5,8.7024,7.5711
scenario-13,13,option2,Medium (+ Occupation/Health/Criminal),1,0,0,3,16,professional,chronic,activeCrime,minorViolation,extreme,0,human,partner,5,66,primaryResearcher,healthy,homicide,dui,extreme,0,human,parent,fatal,93,8,208.576,193.9757
scenario-13,13,option1,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,5,11,primaryResearcher,terminal,homicide,reckless,risky,0,petCat,parent,minor,87,5,0.2132,0.1855
scenario-13,13,option2,High (+ Legal/Pregnancy/Species),1,1,0,3,16,professional,chronic,activeCrime,minorViolation,extreme,0,human,partner,5,66,primaryResearcher,healthy,homicide,dui,extreme,0,human,parent,fatal,93,8,73.0056,67.8952
scenario-13,13,option1,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,5,11,primaryResearcher,terminal,homicide,reckless,risky,0,petCat,parent,minor,87,5,0.2772,0.2411
scenario-13,13,option2,Maximum (+ Network Effects),1,1,1,3,16,professional,chronic,activeCrime,minorViolation,extreme,0,human,partner,5,66,primaryResearcher,healthy,homicide,dui,extreme,0,human,parent,fatal,93,8,89.2438,82.9967
scenario-14,14,option1,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,18,primaryResearcher,terminal,homicide,jaywalking,normal,0,petDog,partner,moderate,91,4,53.6,48.776
scenario-14,14,option2,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,42,primaryResearcher,healthy,activeCrime,fleeing,consented,0,petCat,none,fatal,79,5,215,169.85
scenario-14,14,option1,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,18,primaryResearcher,terminal,homicide,jaywalking,normal,0,petDog,partner,moderate,91,4,53.6,48.776
scenario-14,14,option2,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,42,primaryResearcher,healthy,activeCrime,fleeing,consented,0,petCat,none,fatal,79,5,215,169.85
scenario-14,14,option1,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,18,primaryResearcher,terminal,homicide,jaywalking,normal,0,petDog,partner,moderate,91,4,25.2134,22.9442
scenario-14,14,option2,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,42,primaryResearcher,healthy,activeCrime,fleeing,consented,0,petCat,none,fatal,79,5,137.6,108.704
scenario-14,14,option1,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,4,18,primaryResearcher,terminal,homicide,jaywalking,normal,0,petDog,partner,moderate,91,4,1.1346,1.0325
scenario-14,14,option2,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,5,42,primaryResearcher,healthy,activeCrime,fleeing,consented,0,petCat,none,fatal,79,5,3.096,2.4458
scenario-14,14,option1,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,4,18,primaryResearcher,terminal,homicide,jaywalking,normal,0,petDog,partner,moderate,91,4,1.2481,1.1357
scenario-14,14,option2,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,5,42,primaryResearcher,healthy,activeCrime,fleeing,consented,0,petCat,none,fatal,79,5,3.096,2.4458
scenario-15,15,option1,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,42,unemployed,chronic,none,fleeing,consented,0,livestock,parent,minor,93,5,10.75,9.9975
scenario-15,15,option2,None (Demographic-Blind),0,0,0,4,46,average,chronic,none,jaywalking,consented,0,human,primaryCaregiver,4,22,caregiver,terminal,minor,dui,extreme,0,livestock,primaryCaregiver,serious,97,8,204,197.88
scenario-15,15,option1,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,42,unemployed,chronic,none,fleeing,consented,0,livestock,parent,minor,93,5,10.75,9.9975
scenario-15,15,option2,Low (Age Only),0,0,0,4,46,average,chronic,none,jaywalking,consented,0,human,primaryCaregiver,4,22,caregiver,terminal,minor,dui,extreme,0,livestock,primaryCaregiver,serious,97,8,204,197.88
scenario-15,15,option1,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,42,unemployed,chronic,none,fleeing,consented,0,livestock,parent,minor,93,5,5.805,5.3986
scenario-15,15,option2,Medium (+ Occupation/Health/Criminal),1,0,0,4,46,average,chronic,none,jaywalking,consented,0,human,primaryCaregiver,4,22,caregiver,terminal,minor,dui,extreme,0,livestock,primaryCaregiver,serious,97,8,98.6616,95.7018
scenario-15,15,option1,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,5,42,unemployed,chronic,none,fleeing,consented,0,livestock,parent,minor,93,5,0.0522,0.0486
scenario-15,15,option2,High (+ Legal/Pregnancy/Species),1,1,0,4,46,average,chronic,none,jaywalking,consented,0,human,primaryCaregiver,4,22,caregiver,terminal,minor,dui,extreme,0,livestock,primaryCaregiver,serious,97,8,38.2192,37.0726
scenario-15,15,option1,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,5,42,unemployed,chronic,none,fleeing,consented,0,livestock,parent,minor,93,5,0.0679,0.0632
scenario-15,15,option2,Maximum (+ Network Effects),1,1,1,4,46,average,chronic,none,jaywalking,consented,0,human,primaryCaregiver,4,22,caregiver,terminal,minor,dui,extreme,0,livestock,primaryCaregiver,serious,97,8,57.3288,55.6089
scenario-16,16,option1,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,52,professional,healthy,activeCrime,dui,innocent,0,livestock,parent,minor,93,2,3.3,3.069
scenario-16,16,option2,None (Demographic-Blind),0,0,0,2,20,professional,chronic,activeCrime,dui,consented,0,livestock,none,5,10,lifesaving,chronic,none,reckless,consented,0,petDog,none,fatal,80,7,505,404
scenario-16,16,option1,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,52,professional,healthy,activeCrime,dui,innocent,0,livestock,parent,minor,93,2,3.3,3.069
scenario-16,16,option2,Low (Age Only),0,0,0,2,20,professional,chronic,activeCrime,dui,consented,0,livestock,none,5,10,lifesaving,chronic,none,reckless,consented,0,petDog,none,fatal,80,7,505,404
scenario-16,16,option1,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,52,professional,healthy,activeCrime,dui,innocent,0,livestock,parent,minor,93,2,1.584,1.4731
scenario-16,16,option2,Medium (+ Occupation/Health/Criminal),1,0,0,2,20,professional,chronic,activeCrime,dui,consented,0,livestock,none,5,10,lifesaving,chronic,none,reckless,consented,0,petDog,none,fatal,80,7,374.94,299.952
scenario-16,16,option1,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,2,52,professional,healthy,activeCrime,dui,innocent,0,livestock,parent,minor,93,2,0.019,0.0177
scenario-16,16,option2,High (+ Legal/Pregnancy/Species),1,1,0,2,20,professional,chronic,activeCrime,dui,consented,0,livestock,none,5,10,lifesaving,chronic,none,reckless,consented,0,petDog,none,fatal,80,7,11.0356,8.8285
scenario-16,16,option1,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,2,52,professional,healthy,activeCrime,dui,innocent,0,livestock,parent,minor,93,2,0.0247,0.023
scenario-16,16,option2,Maximum (+ Network Effects),1,1,1,2,20,professional,chronic,activeCrime,dui,consented,0,livestock,none,5,10,lifesaving,chronic,none,reckless,consented,0,petDog,none,fatal,80,7,11.0356,8.8285
scenario-17,17,option1,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,3,72,caregiver,healthy,activeCrime,jaywalking,risky,0,petDog,partner,minor,96,3,1.95,1.872
scenario-17,17,option2,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,31,professional,terminal,violent,jaywalking,extreme,0,petCat,primaryCaregiver,moderate,74,4,43.2,31.968
scenario-17,17,option1,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,3,72,caregiver,healthy,activeCrime,jaywalking,risky,0,petDog,partner,minor,96,3,1.95,1.872
scenario-17,17,option2,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,31,professional,terminal,violent,jaywalking,extreme,0,petCat,primaryCaregiver,moderate,74,4,43.2,31.968
scenario-17,17,option1,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,3,72,caregiver,healthy,activeCrime,jaywalking,risky,0,petDog,partner,minor,96,3,1.092,1.0483
scenario-17,17,option2,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,31,professional,terminal,violent,jaywalking,extreme,0,petCat,primaryCaregiver,moderate,74,4,14.6189,10.818
scenario-17,17,option1,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,3,72,caregiver,healthy,activeCrime,jaywalking,risky,0,petDog,partner,minor,96,3,0.0344,0.033
scenario-17,17,option2,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,4,31,professional,terminal,violent,jaywalking,extreme,0,petCat,primaryCaregiver,moderate,74,4,0.3289,0.2434
scenario-17,17,option1,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,3,72,caregiver,healthy,activeCrime,jaywalking,risky,0,petDog,partner,minor,96,3,0.0378,0.0363
scenario-17,17,option2,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,4,31,professional,terminal,violent,jaywalking,extreme,0,petCat,primaryCaregiver,moderate,74,4,0.4934,0.3651
scenario-18,18,option1,None (Demographic-Blind),0,0,0,2,30,professional,chronic,minor,minorViolation,extreme,0,petDog,none,4,59,professional,healthy,violent,dui,innocent,0,petDog,none,fatal,90,6,214,192.6
scenario-18,18,option2,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,65,primaryResearcher,chronic,activeCrime,dui,risky,0,livestock,soleProvider,moderate,77,5,20,15.4
scenario-18,18,option1,Low (Age Only),0,0,0,2,30,professional,chronic,minor,minorViolation,extreme,0,petDog,none,4,59,professional,healthy,violent,dui,innocent,0,petDog,none,fatal,90,6,214,192.6
scenario-18,18,option2,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,65,primaryResearcher,chronic,activeCrime,dui,risky,0,livestock,soleProvider,moderate,77,5,20,15.4
scenario-18,18,option1,Medium (+ Occupation/Health/Criminal),1,0,0,2,30,professional,chronic,minor,minorViolation,extreme,0,petDog,none,4,59,professional,healthy,violent,dui,innocent,0,petDog,none,fatal,90,6,194.928,175.4352
scenario-18,18,option2,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,5,65,primaryResearcher,chronic,activeCrime,dui,risky,0,livestock,soleProvider,moderate,77,5,7.68,5.9136
scenario-18,18,option1,High (+ Legal/Pregnancy/Species),1,1,0,2,30,professional,chronic,minor,minorViolation,extreme,0,petDog,none,4,59,professional,healthy,violent,dui,innocent,0,petDog,none,fatal,90,6,5.3627,4.8265
scenario-18,18,option2,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,5,65,primaryResearcher,chronic,activeCrime,dui,risky,0,livestock,soleProvider,moderate,77,5,0.0645,0.0497
scenario-18,18,option1,Maximum (+ Network Effects),1,1,1,2,30,professional,chronic,minor,minorViolation,extreme,0,petDog,none,4,59,professional,healthy,violent,dui,innocent,0,petDog,none,fatal,90,6,5.3627,4.8265
scenario-18,18,option2,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,5,65,primaryResearcher,chronic,activeCrime,dui,risky,0,livestock,soleProvider,moderate,77,5,0.0903,0.0695
scenario-19,19,option1,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,81,uniqueExpert,chronic,violent,reckless,risky,0,human,soleParent,minor,85,4,0.8,0.68
scenario-19,19,option2,None (Demographic-Blind),0,0,0,4,29,unemployed,chronic,violent,reckless,extreme,0,human,soleProvider,4,68,caregiver,healthy,homicide,legal,risky,0,human,parent,critical,100,8,233.6,233.6
scenario-19,19,option1,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,81,uniqueExpert,chronic,violent,reckless,risky,0,human,soleParent,minor,85,4,0.8,0.68
scenario-19,19,option2,Low (Age Only),0,0,0,4,29,unemployed,chronic,violent,reckless,extreme,0,human,soleProvider,4,68,caregiver,healthy,homicide,legal,risky,0,human,parent,critical,100,8,233.6,233.6
scenario-19,19,option1,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,81,uniqueExpert,chronic,violent,reckless,risky,0,human,soleParent,minor,85,4,0.8122,0.6903
scenario-19,19,option2,Medium (+ Occupation/Health/Criminal),1,0,0,4,29,unemployed,chronic,violent,reckless,extreme,0,human,soleProvider,4,68,caregiver,healthy,homicide,legal,risky,0,human,parent,critical,100,8,165.5987,165.5987
scenario-19,19,option1,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,4,81,uniqueExpert,chronic,violent,reckless,risky,0,human,soleParent,minor,85,4,0.398,0.3383
scenario-19,19,option2,High (+ Legal/Pregnancy/Species),1,1,0,4,29,unemployed,chronic,violent,reckless,extreme,0,human,soleProvider,4,68,caregiver,healthy,homicide,legal,risky,0,human,parent,critical,100,8,84.0824,84.0824
scenario-19,19,option1,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,4,81,uniqueExpert,chronic,violent,reckless,risky,0,human,soleParent,minor,85,4,0.6367,0.5412
scenario-19,19,option2,Maximum (+ Network Effects),1,1,1,4,29,unemployed,chronic,violent,reckless,extreme,0,human,soleProvider,4,68,caregiver,healthy,homicide,legal,risky,0,human,parent,critical,100,8,112.4908,112.4908
scenario-20,20,option1,None (Demographic-Blind),0,0,0,1,75,unemployed,chronic,homicide,jaywalking,innocent,0,petCat,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,serious,73,1,5,3.65
scenario-20,20,option2,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,18,professional,healthy,violent,jaywalking,risky,1,petCat,soleParent,critical,79,2,107.2,84.688
scenario-20,20,option1,Low (Age Only),0,0,0,1,75,unemployed,chronic,homicide,jaywalking,innocent,0,petCat,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,serious,73,1,5,3.65
scenario-20,20,option2,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,18,professional,healthy,violent,jaywalking,risky,1,petCat,soleParent,critical,79,2,107.2,84.688
scenario-20,20,option1,Medium (+ Occupation/Health/Criminal),1,0,0,1,75,unemployed,chronic,homicide,jaywalking,innocent,0,petCat,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,serious,73,1,2.646,1.9316
scenario-20,20,option2,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,18,professional,healthy,violent,jaywalking,risky,1,petCat,soleParent,critical,79,2,120.9216,95.5281
scenario-20,20,option1,High (+ Legal/Pregnancy/Species),1,1,0,1,75,unemployed,chronic,homicide,jaywalking,innocent,0,petCat,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,serious,73,1,0.1191,0.0869
scenario-20,20,option2,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,2,18,professional,healthy,violent,jaywalking,risky,1,petCat,soleParent,critical,79,2,6.8563,5.4164
scenario-20,20,option1,Maximum (+ Network Effects),1,1,1,1,75,unemployed,chronic,homicide,jaywalking,innocent,0,petCat,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,serious,73,1,0.1786,0.1304
scenario-20,20,option2,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,2,18,professional,healthy,violent,jaywalking,risky,1,petCat,soleParent,critical,79,2,10.97,8.6663
